"KEYWORDS_PERFORMANCE_REPORT (Jan 1, 2016-Nov 30, 2016)"
Day,Campaign ID,Campaign,Keyword ID,Keyword,Impressions,Clicks,Conversions,Cost
2016-03-14,382431634,LICHFL ( REVISED),43115174008,lic housing customer care number,2,0,0.0,0
2016-03-11,382431634,LICHFL ( REVISED),2974557286,monthly home mortgage calculator,1,0,0.0,0
2016-03-14,382431634,LICHFL ( REVISED),14393622,loans home,11,0,0.0,0
2016-01-04,363250354,Batman Delivery,6636403191,online food ordering websites,3,0,0.0,0
2016-01-18,366284074,Moonbow Air purifier Launch ( Search),308261210,household air purifiers,3,0,0.0,0
2016-03-07,377282074,LICHFL - Search campaign,2666047120,housing loan eligibility,1,0,0.0,0
2016-03-22,366284074,Moonbow Air purifier Launch ( Search),135303539,air purifier machine,1,0,0.0,0
2016-03-14,382431634,LICHFL ( REVISED),52826280,how to get a home loan,1,0,0.0,0
2016-02-04,366284074,Moonbow Air purifier Launch ( Search),555619359,air cleaner machine,12,0,0.0,0
2016-02-13,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,9533240131,best air purifier for dust,1,0,0.0,0
2016-01-22,366284074,Moonbow Air purifier Launch ( Search),880796234,air purifier deals,10,0,0.0,0
2016-02-05,366284074,Moonbow Air purifier Launch ( Search),555619359,air cleaner machine,4,0,0.0,0
2016-03-13,382816714,Moonbow search(revised),2168489925,where to buy air purifiers,5,0,0.0,0
2016-02-08,366284074,Moonbow Air purifier Launch ( Search),47476152,vacuum cleaning,1287,4,0.0,144620000
2016-03-11,382431634,LICHFL ( REVISED),92023145,home loan plan,1,0,0.0,0
2016-01-23,366284074,Moonbow Air purifier Launch ( Search),880796234,air purifier deals,2,0,0.0,0
2016-02-15,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,18981907490,"+sharp +air +purifier",116,2,0.0,44930000
2016-03-16,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,1490363981,air purifier uses,1,0,0.0,0
2016-02-17,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,32542715148,"+alen +air +purifier",5,0,0.0,0
2016-02-09,373619314,[S[Moonbow_Air Purifier_Comp]: Competitor - Exact,42088282,honeywell air purifier filter,3,0,0.0,0
2016-03-11,382431634,LICHFL ( REVISED),51853421834,lichfl recruitment,2,0,0.0,0
2016-03-04,377282074,LICHFL - Search campaign,22387491,house loans,19,0,0.0,0
2016-03-12,366284074,Moonbow Air purifier Launch ( Search),16111601,hepa air,1,0,0.0,0
2016-01-19,366284074,Moonbow Air purifier Launch ( Search),17690891,ozone air cleaner,9,0,0.0,0
2016-02-20,366284074,Moonbow Air purifier Launch ( Search),25440120,carbon filters,1,0,0.0,0
2016-03-20,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,88598188,compare air purifiers,1,0,0.0,0
2016-02-29,377282074,LICHFL - Search campaign,2897474392,diwan housing finance,29,1,0.0,9450000
2016-01-20,366284074,Moonbow Air purifier Launch ( Search),20360273,electronic air purifiers,1,0,0.0,0
2016-01-05,363250354,Batman Delivery,82103885652,gurgaon night food delivery,2,0,0.0,0
2016-02-20,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,61766771821,best purifier for dust,8,0,0.0,0
2016-03-10,382431634,LICHFL ( REVISED),77183889559,cibil.com loan,2,0,0.0,0
2016-02-29,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,1586861249,top ten air purifiers,1,1,0.0,34950000
2016-02-10,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,92163928404,"+air +purifier +for +room",5,0,0.0,0
2016-02-13,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,32544837228,"+buy +air +purifiers",19,0,0.0,0
2016-03-13,377282074,LICHFL - Search campaign,100363821,housing loan interest rates,1,0,0.0,0
2016-01-03,363250354,Batman Delivery,11882091315,gurgaon delivery,87,0,0.0,0
2016-02-16,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,19848066167,"+top +air +purifiers",5,0,0.0,0
2016-02-09,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,22676420740,"+hunter +air +purifiers",2,0,0.0,0
2016-02-11,366284074,Moonbow Air purifier Launch ( Search),925680388,air purifier water,20,0,0.0,0
2016-02-13,366284074,Moonbow Air purifier Launch ( Search),25978920,air purifier filters,2,0,0.0,0
2016-03-11,382431634,LICHFL ( REVISED),4856067130,emi home loan calculator,1,0,0.0,0
2016-03-16,382816714,Moonbow search(revised),15010960,allergy air filters,1,0,0.0,0
2016-02-29,377282074,LICHFL - Search campaign,359601266,housing loan india,20,0,0.0,0
2016-03-02,366284074,Moonbow Air purifier Launch ( Search),343721847,moonbow,19,0,0.0,0
2016-03-13,382431634,LICHFL ( REVISED),106330991,need home loan,1,0,0.0,0
2016-01-20,366284074,Moonbow Air purifier Launch ( Search),15788131,Keyword,195,0,0.0,0
2016-01-23,366284074,Moonbow Air purifier Launch ( Search),36323010,air filtering system,3,1,0.0,18230000
2016-03-12,382431634,LICHFL ( REVISED),10783780,home loan mortgage refinance loan,1,0,0.0,0
2016-03-03,377282074,LICHFL - Search campaign,18196730,house loan,67,1,0.0,9850000
2016-03-17,366284074,Moonbow Air purifier Launch ( Search),306597750,ionic pro,4,0,0.0,0
2016-01-13,363250354,Batman Delivery,1227879535,late night delivery restaurants,1,0,0.0,0
2016-03-09,377282074,LICHFL - Search campaign,53382940,home loan cal,1,0,0.0,0
2016-02-13,366284074,Moonbow Air purifier Launch ( Search),53891507,best purifier,1,0,0.0,0
2016-02-27,366284074,Moonbow Air purifier Launch ( Search),555619359,air cleaner machine,2,0,0.0,0
2016-01-22,366284074,Moonbow Air purifier Launch ( Search),2171824109,air cleaner dust,6,0,0.0,0
2016-01-22,363250354,Batman Delivery,31468673838,batman gurgaon,5,0,0.0,0
2016-01-07,363250354,Batman Delivery,87890333,online food delivery,135,3,0.0,59980000
2016-02-09,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,18981907490,"+sharp +air +purifier",56,0,0.0,0
2016-02-13,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,22673105500,"+small +air +purifiers",1,0,0.0,0
2016-03-15,366284074,Moonbow Air purifier Launch ( Search),555619359,air cleaner machine,1,0,0.0,0
2016-03-10,377282074,LICHFL - Search campaign,30248250,housing loans,5,0,0.0,0
2016-02-29,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,53892707,purifier price,3012,35,0.0,1166830000
2016-01-18,366284074,Moonbow Air purifier Launch ( Search),2321157252,filtrete air purifiers,1,0,0.0,0
2016-01-15,366284074,Moonbow Air purifier Launch ( Search),53891507,best purifier,3,0,0.0,0
2016-03-12,382431634,LICHFL ( REVISED),10782820,mortgage loan rate,2,0,0.0,0
2016-02-18,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,62456458978,"+air +purifier +brand",3,0,0.0,0
2016-03-04,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,19848065807,"+home +air +purifiers",1,0,0.0,0
2016-03-14,382431634,LICHFL ( REVISED),46055493727,sibel score,66,1,0.0,16220000
2016-02-12,366284074,Moonbow Air purifier Launch ( Search),43761170,air purifier humidifier,3,0,0.0,0
2016-03-02,366284074,Moonbow Air purifier Launch ( Search),20207301,heating and air,95,0,0.0,0
2016-02-16,366284074,Moonbow Air purifier Launch ( Search),12999084228,air purifier with water filtration,9,0,0.0,0
2016-03-14,382816714,Moonbow search(revised),26864645471,fresh air plant,1,0,0.0,0
2016-03-17,382816714,Moonbow search(revised),33802867555,ro water purifier online,1,0,0.0,0
2016-02-22,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,7960754213,best cheap air purifier,2,0,0.0,0
2016-01-15,366284074,Moonbow Air purifier Launch ( Search),113230702,natural air purifier,2,0,0.0,0
2016-03-11,377282074,LICHFL - Search campaign,359601266,housing loan india,38,1,0.0,10120000
2016-01-29,366284074,Moonbow Air purifier Launch ( Search),28333150,ionic air cleaners,56,0,0.0,0
2016-03-07,373628914,[S[Moonbow_Air Filter]: Generic,93454139,filtrete air filters,6,0,0.0,0
2016-03-10,382431634,LICHFL ( REVISED),65908252841,sibil score,10,0,0.0,0
2016-03-24,373628914,[S[Moonbow_Air Filter]: Generic,48297368,car air filters,192,4,0.0,170350000
2016-03-21,366284074,Moonbow Air purifier Launch ( Search),95941773,room purifier,1,0,0.0,0
2016-01-17,366284074,Moonbow Air purifier Launch ( Search),12205470,hepa filters,7,0,0.0,0
2016-03-19,366284074,Moonbow Air purifier Launch ( Search),43761170,air purifier humidifier,1,0,0.0,0
2016-02-27,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,18981907490,"+sharp +air +purifier",2,0,0.0,0
2016-03-06,377282074,LICHFL - Search campaign,8083787951,housing finance branches,1,0,0.0,0
2016-02-09,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,3123029894,room air purifier reviews,1,0,0.0,0
2016-02-14,366284074,Moonbow Air purifier Launch ( Search),28333150,ionic air cleaners,151,3,0.0,196210000
2016-03-13,377282074,LICHFL - Search campaign,18196730,house loan,9,0,0.0,0
2016-03-17,373619314,[S[Moonbow_Air Purifier_Comp]: Competitor - Exact,2141455779,honeywell air purifier reviews,1,0,0.0,0
2016-03-02,377282074,LICHFL - Search campaign,24503901794,housing loan EMI,2,0,0.0,0
2016-02-29,377282074,LICHFL - Search campaign,26003281,home loan lenders,1,0,0.0,0
2016-03-07,377282074,LICHFL - Search campaign,360467069,housing loan interest rate,9,0,0.0,0
2016-03-18,382816714,Moonbow search(revised),11486700,hepa vacuum cleaner,4,0,0.0,0
2016-01-09,363250354,Batman Delivery,26339326755,online food ordering delhi,1,0,0.0,0
2016-03-12,382431634,LICHFL ( REVISED),360466949,housing loans in india,1,0,0.0,0
2016-03-08,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,37793601,best air purifier,2,0,0.0,0
2016-03-07,373628914,[S[Moonbow_Air Filter]: Generic,358606720,best furnace air filters,2,0,0.0,0
2016-03-17,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,15386832,air purifier filter,1,0,0.0,0
2016-02-27,366284074,Moonbow Air purifier Launch ( Search),14364610,ionizer,16,0,0.0,0
2016-02-17,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,35319355072,"+mold +air +purifier",1,0,0.0,0
2016-03-14,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,88598188,compare air purifiers,2,1,0.0,36570000
2016-03-05,373628914,[S[Moonbow_Air Filter]: Generic,358609540,best furnace air filter,2,0,0.0,0
2016-03-19,382816714,Moonbow search(revised),91568055,ac air filters,2,0,0.0,0
2016-02-18,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,24452126393,"+electrostatic +air +purifier",1,0,0.0,0
2016-03-19,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,35319037312,"+water +air +purifier",5,0,0.0,0
2016-02-02,366284074,Moonbow Air purifier Launch ( Search),28333150,ionic air cleaners,100,0,0.0,0
2016-01-19,363250354,Batman Delivery,89496856159,batman delivers menu gurgaon,1,0,0.0,0
2016-03-09,377282074,LICHFL - Search campaign,25449352,home loan process,1,0,0.0,0
2016-03-11,382816714,Moonbow search(revised),42996861,air clean,4,0,0.0,0
2016-03-08,377282074,LICHFL - Search campaign,53382940,home loan cal,1,0,0.0,0
2016-03-20,366284074,Moonbow Air purifier Launch ( Search),1712834986,air cleaners for homes,2,0,0.0,0
2016-02-02,366284074,Moonbow Air purifier Launch ( Search),95941773,room purifier,42,1,0.0,33510000
2016-03-13,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,175640005,blue air purifier,3,1,0.0,41030000
2016-02-25,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,108239890124,"+room +air +purification",1,0,0.0,0
2016-02-10,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,15386832,air purifier filter,3,0,0.0,0
2016-03-08,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,35968751083,which is the best purifier,4,0,0.0,0
2016-02-08,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,19848062447,"+indoor +air +purifiers",3,0,0.0,0
2016-03-08,377282074,LICHFL - Search campaign,21643201,property loans,16,0,0.0,0
2016-02-15,373628434,[S[Moonbow_Air Cleaner_Gen]: Generic,262887321,air cleaning machines,8,0,0.0,0
2016-03-01,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,4596410916,best portable air purifier,1,0,0.0,0
2016-02-04,366284074,Moonbow Air purifier Launch ( Search),1216190829,ionic air purifier ozone,1,0,0.0,0
2016-03-12,382431634,LICHFL ( REVISED),12295801,mortgage rate calculator,10,0,0.0,0
2016-02-27,377282074,LICHFL - Search campaign,25452282,lowest home loan,124,3,0.0,31200000
2016-03-04,366284074,Moonbow Air purifier Launch ( Search),1758720604,air cleaners & purifiers,1,0,0.0,0
2016-03-10,382431634,LICHFL ( REVISED),13801961,mortgage interest,1,0,0.0,0
2016-01-22,363250354,Batman Delivery,808430023,online order food,1,0,0.0,0
2016-03-06,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,37786901,ionizer air purifier,1,0,0.0,0
2016-02-25,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,19687531223,"+air +purifier",14,0,0.0,0
2016-02-03,366284074,Moonbow Air purifier Launch ( Search),5106610603,air purifier in india,4,0,0.0,0
2016-02-01,366284074,Moonbow Air purifier Launch ( Search),14642713,uv air purifiers,1,0,0.0,0
2016-01-17,366284074,Moonbow Air purifier Launch ( Search),6031453645,best air purifier hepa,2,0,0.0,0
2016-02-15,373628434,[S[Moonbow_Air Cleaner_Gen]: Generic,58589668,air clean systems,2,0,0.0,0
2016-03-20,366284074,Moonbow Air purifier Launch ( Search),948456717,air purifier odor,1,0,0.0,0
2016-03-16,366284074,Moonbow Air purifier Launch ( Search),22961003369,air purifiers in india,1,0,0.0,0
2016-02-23,366284074,Moonbow Air purifier Launch ( Search),925680388,air purifier water,12,0,0.0,0
2016-02-02,366284074,Moonbow Air purifier Launch ( Search),24965073,filter air,1,0,0.0,0
2016-03-16,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,37793601,best air purifier,15,0,0.0,0
2016-02-25,377282074,LICHFL - Search campaign,544762710,housing finance bank,1,0,0.0,0
2016-02-08,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,32542715148,"+alen +air +purifier",1,0,0.0,0
2016-01-21,366284074,Moonbow Air purifier Launch ( Search),20181671,panasonic air purifier,2,0,0.0,0
2016-03-22,366284074,Moonbow Air purifier Launch ( Search),15788131,Keyword,106,0,0.0,0
2016-02-15,373626514,[S[Moonbow_Air Purifier]: Brand - Exact,171131151179,moonbow air purifiers,9,1,0.0,10750000
2016-01-14,366284074,Moonbow Air purifier Launch ( Search),64736221,hepa purifier,2,0,0.0,0
2016-01-20,366284074,Moonbow Air purifier Launch ( Search),1758720604,air cleaners & purifiers,3,0,0.0,0
2016-03-18,382816714,Moonbow search(revised),17877942,clean air filter,1,0,0.0,0
2016-03-01,377282074,LICHFL - Search campaign,25452282,lowest home loan,2,0,0.0,0
2016-02-18,366284074,Moonbow Air purifier Launch ( Search),66043265131,air purifiers available in india,4,0,0.0,0
2016-03-11,382431634,LICHFL ( REVISED),6053454234,canara bank home loan interest rates,1,0,0.0,0
2016-03-08,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,35350227712,"+air +purifying",6,0,0.0,0
2016-02-11,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,179731140,air purifier buy,1,0,0.0,0
2016-02-08,366284074,Moonbow Air purifier Launch ( Search),90868164,compare air purifiers,1,0,0.0,0
2016-01-17,366284074,Moonbow Air purifier Launch ( Search),47254384207,air purifier online india,1,0,0.0,0
2016-03-02,377282074,LICHFL - Search campaign,901884422,house finance companies,2,0,0.0,0
2016-02-02,366284074,Moonbow Air purifier Launch ( Search),12166870,home air cleaners,24,0,0.0,0
2016-03-16,373628434,[S[Moonbow_Air Cleaner_Gen]: Generic,63682741,house air cleaners,3,0,0.0,0
2016-03-10,377282074,LICHFL - Search campaign,646707134,financial housing,11,0,0.0,0
2016-03-22,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,35319037312,"+water +air +purifier",5,0,0.0,0
2016-02-11,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,70790856857,"+best +price +air +purifier",5,0,0.0,0
2016-02-17,373619314,[S[Moonbow_Air Purifier_Comp]: Competitor - Exact,105129560,honeywell hepa air purifier,2,0,0.0,0
2016-02-28,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,179731140,air purifier buy,2,0,0.0,0
2016-01-13,366284074,Moonbow Air purifier Launch ( Search),31615323,product video,67,0,0.0,0
2016-02-11,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,19809876241,"+daikin +air +purifier",42,1,0.0,21370000
2016-02-13,366284074,Moonbow Air purifier Launch ( Search),22961003369,air purifiers in india,3,0,0.0,0
2016-03-01,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,37786901,ionizer air purifier,3,0,0.0,0
2016-02-20,373626514,[S[Moonbow_Air Purifier]: Brand - Exact,542575813,moonbow,11,0,0.0,0
2016-02-09,366284074,Moonbow Air purifier Launch ( Search),12345070,air filter,1,0,0.0,0
2016-02-12,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,35319037312,"+water +air +purifier",8,0,0.0,0
2016-01-02,363250354,Batman Delivery,33497174381,best food in gurgaon,34,0,0.0,0
2016-03-02,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,19809876241,"+daikin +air +purifier",3,0,0.0,0
2016-03-03,377282074,LICHFL - Search campaign,34052886808,lic housing loan scheme,1,0,0.0,0
2016-03-06,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,53665788,air purifier comparison,1,0,0.0,0
2016-03-12,382431634,LICHFL ( REVISED),2938224544,com bank home loans,2,0,0.0,0
2016-03-22,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,19809876241,"+daikin +air +purifier",2,0,0.0,0
2016-03-11,377282074,LICHFL - Search campaign,12341392718,housing loan in lic,1,0,0.0,0
2016-03-11,382431634,LICHFL ( REVISED),11981213560,loans on lic policy,1,0,0.0,0
2016-03-10,366284074,Moonbow Air purifier Launch ( Search),66043265131,air purifiers available in india,1,0,0.0,0
2016-02-09,366284074,Moonbow Air purifier Launch ( Search),28333150,ionic air cleaners,125,1,0.0,75450000
2016-01-17,366284074,Moonbow Air purifier Launch ( Search),306597750,ionic pro,2,0,0.0,0
2016-02-29,366284074,Moonbow Air purifier Launch ( Search),343721847,moonbow,28,4,0.0,21860000
2016-01-03,363250354,Batman Delivery,12609305695,online food delivery delhi,26,0,0.0,0
2016-02-29,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,18981646970,"+germicidal +air +purifier",2,0,0.0,0
2016-03-05,366284074,Moonbow Air purifier Launch ( Search),643830183,air purifier india,21,1,0.0,17060000
2016-03-12,366284074,Moonbow Air purifier Launch ( Search),93515044,pure air purifier,2,0,0.0,0
2016-03-14,382431634,LICHFL ( REVISED),11555917832,home loan roi,1,0,0.0,0
2016-01-19,366284074,Moonbow Air purifier Launch ( Search),1500847537,room air purifier reviews,1,0,0.0,0
2016-02-09,366284074,Moonbow Air purifier Launch ( Search),2171824109,air cleaner dust,6,0,0.0,0
2016-03-02,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,167370053,iq air purifier,1,0,0.0,0
2016-02-11,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,9533240131,best air purifier for dust,2,0,0.0,0
2016-02-25,377282074,LICHFL - Search campaign,26003281,home loan lenders,3,0,0.0,0
2016-03-14,366284074,Moonbow Air purifier Launch ( Search),925680388,air purifier water,6,0,0.0,0
2016-02-06,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,1555465394,asthma air purifiers,1,0,0.0,0
2016-02-12,366284074,Moonbow Air purifier Launch ( Search),6031453645,best air purifier hepa,1,0,0.0,0
2016-03-14,382431634,LICHFL ( REVISED),37138591,mortgage rates today,3,0,0.0,0
2016-02-29,373620514,[S[Moonbow_Air Purifier_Gen]: Generic - BMM,22880709474,"+air +purifier +replacement +filters",5,0,0.0,0
2016-02-19,366284074,Moonbow Air purifier Launch ( Search),135303539,air purifier machine,2,0,0.0,0
2016-03-12,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,1490520521,best air purifier for allergies,2,0,0.0,0
2016-03-02,373619794,[S[Moonbow_Air Purifier_Gen]: Generic - Exact,42560271,bionaire air purifier,14,1,0.0,42080000
